content,score,category
butuh signal sangat baik,3,neutral
untungnya wondr bikin hidup susah tolong pihak bni saya transaksi transfer ke bank lain saldo sudah terpotong uang belum masuk di rekening tujuan padahal keterangan berhasil ini sangat merugikan khususnya dikala emergenci,1,negative
saya kasi bintang karena sdh direpon tpi bank bni klo spek hp sudah mencukupi oppo a hanya dua kemungkinan wondr by bni di naikan speknya karena spek os atau bisa jd osnya yg ada bug terima kasih,3,neutral
saya melakukan transaksi melalui va disalah satu marketplace pemberitahuan dari notif wondr dan bukti bahwa transaksi gagal kenapa uang saya tidak kembali dan tetap terpotong,3,neutral
knp ya kadang klo mau login ga bisa terus lama gitu ini jg dr kemaren ga bisa login padahal udh update,4,positive
tolong lebih ditingkatkan fitur seperti tertera jumlah uang sebelum di transfer dan sesudah jumlah uang yang di transfer agar lebih memudahkan untuk melihat riwayat saldo terimakasih,3,neutral
kadangkadang z gangguannya selebihnya keren sukses,5,positive
aplikasi wondr bni ini lebih mudah apa justru lebih sulit bagaimana jika lupa pin rekening yg lama peralihan dari bni mobile ke wondr bni ini apa bisa secara otomatis menggantikan pin dgn yg baru tanpa harus membuka rekening baru dgn pin yg baru pula dgn harus datang ke kantor cabang karna sy mengalami kendala lupa pin rekening lama di bni mobile dan sudah beberapa kali laporan melalui bni call apa solusinya mohon bantuannya bintang dulu ya jika memuaskan full bintang,2,negative
dulusebab saya tidak menemukan menu rekeningku di wondr dan proses verifikasi wajah sangat membagongkan sekali,3,neutral
selamat malam gimana cara masuk lagi akun lama yang tidak sengaja ke hapus instalan nya soalanya pas dowload lagi kenapa jadi bikin akun baru tidak bisa lagi masuk ke akun lama,4,positive
kenapa selalu perbaikan ya mau transfer uang gak bisa masa nomor rekening saya di dalam perbaikan klau aplikasi nya dalam perbaikan wajar tapi ini keluarga saya mau transfer uang kendala nomor rekening saya dalam perbaikan mohon penjelasannya,3,neutral
aplikasi baik mudah simpel tapi kurang transaksi tanpa kartu ternyata sudah ada menu mobile tunai lengkap sudah wondr note tidak usah banyak visual menyebalkan segini saja sudah sangat simpel tepat ringan lancar,5,positive
ralat hari udah x coba gagal terus udah diikuti semua dekat kan wajah tengok kanan atas kiri sama aja ending nya ga bisa lanjut parah udah enakan pake aplikasi lama aja,1,negative
tolong kembalikan aplikasi bni yg lama app baru jelek bgt tampilannya gabisa buat liat cashflow bulanan lagi tampilan terlalu rame tp intinya ga dpt,1,negative
saya melakukan transaksi transfer dari bri ke wonder by bnidan punya saya itu taplus bisnispas saya cek mutasi di bri transaksinya berhasil namun pada saat pengecekan di wonder by bni terkait saldonya kok kosongdan saya pergi di center bni tapi katanya tidak ada sama sekali transaksi yang dilakukan oleh akun sayaapakah saya melakukan pelaporan pada bri atau bni tolong bantuannya kak sebab uang krisis di perantauan kakyang dimana uang gaji dan uang makan selama bulan,3,neutral
sering lemot dan nge hang,3,neutral
bank bni mohon segera cairkan kip kuliah no ppapt yang sudah intruksi pencairan tanggal maret tolong jangan ditahan karna dari beberapa bank penyalur sudah memasuki tahap nanti aku kasih bintang,3,neutral
di iklan ada fitur bagus yaitu ada rekap pemasukan dan pengeluaran tapi fitur ini tidak akurat banyak data yang tidak sinkron dengan bni mobile untuk ditingkatkan lagi wondr,3,neutral
saya tidak perduli yang buat apk ini anak magang atau tidak niat tolong perbaikannya pada notifikasi secara realtime untuk mengurangi resiko yg bisa merugikan pengguna kesalahpahaman antara sebagai pengirim dan penerima dan yg sangat penting bagi pengguna yg sudah biasa atau sesering mungkin menggunakan apk dalam bertransaksi seperti riwayat transaksi pengeluaran ataupun pemasukan ada baiknya disertakan juga riwayat atau mutasi saldo akhir karna itu perlu dalam menejemen keuangan nasabah,1,negative
parah verifikasi di persulit padahal sudah pas berulang ulang dari kemaren selalu gagal gak kaya apk lain nya sekali sudah lurus lgsg berhasil verifikasi nya,1,negative
rating dulu sampai aplikasinya benarbenar baik setiap mau login harus daftar ulang terus saya tidak pernah ganti sim card dan ganti hp tetapi setiap mau masuk selalu melakukan daftar ulang terus saya sudah menggunakan biometric login tetapi tetap selalu daftar ulang terus kadang bisa kadang harus daftar ulang lagi tetapi lebih sering daftar ulang lagi,2,negative
yes makin kesini kamin baik,5,positive
cakep sayang biaya admin kadang telat dan ditunggu estatement utk bln ini,5,positive
app yg sangat membantuproses cepat mantap,5,positive
pelayanan dan tindakan problem yg ada cepat,5,positive
sudah coba foto e ktp x tetep gagal di akhir muncul notif coba lagi besok karena ktp yang difoto bukan e ktp asli lah kalo udah bisa penilaian saya update alhamdulillah berhasil,5,positive
katanya sih topup jt dpt cashback rb tapi apaa tapi boonk niat hati baik nolong sales yg kejar target yg katanya dpt cashback lumayan buat beli jajan ternyata scam dri agustus sampai sekarang ga ada hilal ya dh si udh males nyesel dikit krna gabisa di tf balik utuh jt ke bankku pdhl bankku udh paling bagus ga ada biaya admin transferbisa ditarik semua lagi uangnya,3,neutral
dg aplikasi baru wondr jauh lebih baik dari bni mobilebanking dan fitur nya lebih komunikatif dan lengkap sangat membantu utk semua transaksi,5,positive
sangat mudah bertransaksi,5,positive
tampilannya fresh penggunannya mudah dan responsif menunya lengkap n informatif,5,positive
very user friendly buat yg suka belanja pake qris wondr ini gampang banget dipakenya satsetsatset pas bayar gak pake lama masuk aplikasinya promonya banyak banget jadi makin cinta pake wondr by bni warnanya yg colourful jadi bikin tampilannya ciamik poll yuk download wondr by bni nya biar bisa nikmatin promo dan kerennya wondr sukses terus ya wondr by bni bravo bni,5,positive
sudah bagus aplikasi wondr ini mohon untuk dilengkapi lagi terima kasih,5,positive
mudah dan cepat,5,positive
wondr full fitur transfer terjadwal nya sangat memudahkan tampilan mutasi jg simpel,5,positive
transaksi pake qris tapi tidak keluar bukti transaksi berhasil tapi saldo sudah berkurang di refres bolak balik ttep gak ada,1,negative
virtual accountnya gabisa tulisan berhasil tapi gatau ga kepotong atau apalah ga masuk,2,negative
aplikasi bagus cuma mutar mutar ja ngk jelas install terus sudah hari tu ja terus tolong di perbaiki aplikasi ne susah jadinya pripasi wajah pun ngk di terima tunggu besok besok mutermuter lagi jelek banget ne aplikasi,1,negative
kenapa saat saya mencoba verifikasi wajah gagal terus bahkan saya sudah mencoba di depan csnya langsung di salah satu cabang bni dari dua hari yang lalu hingga hari ini saya tidak bisa mencoba untuk verifikasi wajah lagi tapi tidak bisa disuruh tunggu sehari baru bisa coba ulang dari kemarin saya tidak bisa mencoba verifikasi wajah lagi tolong bantuannya developer,2,negative
bagus dan cepat,5,positive
gak ribet bbrp detik semua clear,5,positive
apk yg bagus dan sangat membantu terimakasih,5,positive
sangat kurang sekali sudah login dan masuk akun pas keluar aplikasi kemudian mencoba masuk apk lagi tiba ngak bisa bagusan aplikasi yang terlama daripada yang ini selalu keluar sendiri dari aplikasi saat login,1,negative
hanya bagus ditampilan mbangking lama lebih baik lebih aman aplikasi wondr masih dlm pengembangan sudah di launching alhasil merugikan nasabah saya sudah kali pembayaran dgn qris wondr pembayarannya tdk berhasil tpi saldo di rekening sudh berkurang beda dgn mbangking lama klau traksi gagal dananya refund sendiri,1,negative
aplikasi yang bagus tetapi tiba gak bisa dipakek dan gak bisa buat transaksi apapun,1,negative
huhft dear wondr by bni saya ingin mengeluhkan tentang kendala yg sering saya alami pada saat menggunakan aplikasi ini mengapa terkadang aplikasi anda mengirimkan notif fitur ini tidak tersedia ketika saya ingin melakukan transaksi padahal posisi saya ada di perkotaan yg memiliki akses internet yg stabil mohon di perbaiki kembali aplikasinya karena ini mengenai transaksi uang sekian terimakasih,1,negative
aplikasi penipuanaplikasinya tidak bagus untuk pembelian pulsasaya sudah dua kali isi pulsa transaksi berhasil dan saldo saya sudah terpotongnamun pulsanya tidak masuk yg punya aplikasi ini coba di perbaiki aplikasi mukalau aplikasi anda belum bisa bersaing dengan aplikasi lainharus aplikasi ini jangan di publish karna hanya merugikan pengguna,1,negative
mantab membantu banget nggak ribet,5,positive
aplikasi yg sangat membantu utk transsksi,5,positive
terlalu ribet pembayaran hrs dibagi di bni mbanking wondr kalau bisa dijadikan saja biar memudahkan costomer terima kasih,3,neutral
pelayanan nya baik dan aman,5,positive
lebih mudah dan cepat,5,positive
tolong dong fitur tarik tunai tanpa kartu segera adain diaplikasi ini bagi saya fitur itu sangat membantu dan meminimalisir tertelannya kartu,3,neutral
kenapa saat saya mau transfer gagal teruspadahal saldo saya cukup tolong jelasin,3,neutral
mantepsimple dan mudahkeren,5,positive
untuk melihat riwayat transaksi masihlebih baik kaya aps lama pembayaran lpg masih belum ada samoe sekarang,1,negative
aplikasi ini jujur jelek dibandingkan aplikasi sebelumnya riwayat transaksi tidak lengkap yang sangat saya kecewa pelayanan karyawan bank pendusta tolong dong saldo blokir jangan di tahan lama itu uang bukan milik bank kecewa saya jadi nasaba bank bni,1,negative
hy developer winderkenapa ya sistem wonder saya bermasalah padahal jaringan nya bagussngx ada bermasalah tolong di perbaiki secepatnya ya,3,neutral
iklanya gembor aplikasinya sering gangguan,1,negative
tolong lh di perbaiki lgi privasi muka nya udh kedip tpi gagal udh ikut panduan tpi ngga bsa,1,negative
tolong dong wondr ini kenapa aplikasinya sudah bagus namun ketika membuka sangat slow respon sekali ngebug di menu utama login saya menggunakan data seluler sangat disayangkan ketika harus payment di antrian nunggu lama banget di kasir mohon di perbaiki lagi apk nya thank so far so good except this,5,positive
niat gak sih bni buat wondr by bni udah kali gak bisa kebuka lagi ini apl tolong diperbaiki,1,negative
masih bingung mau top up ke berbagai virtual banking masih lebih enak pke app bni nya kalau saya mahsemoga bisa lebih baik wonder ya perlu banyak belajar lagi saya ni pusing liat isi nya bingung,3,neutral
user interface sudah lebih baik dati bni mobile banking tapi fiturnya kurang lengkap masih lebih lengkap bni mobile banking belum bisa ajukan tukar kartu di sini masih harus di bni mobile banking,3,neutral
pengguna telkomsel resah buka aplikasi wonder,2,negative
saya transfer tidak masuk ya padahal dari bank sebelah sudah tertera bukti transfer berhasil tapisaldo tidak bertambah gimana itu,3,neutral
menurut saya bni mbangking jauh lebih mudah dan sederhana saya harap verifikasi wajah pada wonder bisa di hilangkan karena sering error hal ini sedikit membuat susah pada saat lupa pin dan ingin verifikasi ulang mb dri aplikasinya pun jauh lebih besar dari pada mbangkiang mohon perbaikannya terimakasih,3,neutral
sudah bagus hanya pada saat pengambilan mobile tunai tidak usah otp bikin ribet tak segampang sebelah diperbaiki lagi min,5,positive
ini gmna dong min masa pas loginn ktp ga bisa yg ada cumann tulisan ada kendala emng kendala gmn ya min mksdnya padahal pas scen ktp udh pas tpi malah ga bisa masuk toloong di jawab min sudah h saya begitu teruss mohon bantuanya baik kak kendalanya begini jadi saya tdi pagi mau login ke apknya namun pas login menggunakan ktp tidak dapat diproses yang ada cumna peringatan ada sedikit kendala tim kami lagi perbaiki nah klo boleh tau itu kenapa ya min klo boleh tau,3,neutral
aplikasinya sudah bagus pendaftaran juga gak ribet cuma daftar menu masih kurang contoh seperti pembayaran biaya pendidikan belum ada,3,neutral
fiturnya sangat menarik sangat lengkap dan mudah untuk digunakan tapi tolong ditambahin fitur tarik tunaicardless ke semua atm bank bersama selain itu udah oke banget terimakasih bni,5,positive
limit ewalletnya kecil banget,3,neutral
loading banget ya allah mohon diperbaiki lg aplikasinya pindah dr satu page ke page berikutnya lama bener itu jg bagus klo ujungnya kebuka,1,negative
sayang belum ada menu tarik tunai non atm,4,positive
sering lemot dan nge hang,3,neutral
aplikasi nya kurang lengkap dikarenakan masih banyak fitur fitur yg gk ada contoh nya tarik tunai itu gk ada jadi tolong untuk update selanjutnya kasi fitur tarik tunai,2,negative
udah makin lengkap fitur layanannya smg terus dipertahankan dan terus lebih baik dlm melayani nasabahnya,5,positive
aplikasi wondr by bni lagi eror gak bisa di buka kakini gimana solusinya,3,neutral
tolong lah untuk login ny itu jangan di persulit setiap kali saya mau login sudah kirim data beberapa kali ttp nggk bisa dengan alasan terjadi kendala kendala ap emng,1,negative
mantab nda pernah gangguan,5,positive
saya apresiasi ada bebenah dari segi ui nya saya kasih binta dulu fitur karena fitur cardless nya ga efisiensi dikirim melalui otp sms jadi harus ada pulsa dulu selama fitur cardless nya masih ribet saya males nyimpen duit gede disini ribet dan tidak efisien,3,neutral
aplikasinya bagus tapi saran saya histori nomor rekening yg mau transfer no token listrik no id pelanggan indihome tidak hilang atau bisa juga dijadikan daftar pavorit semoga kedepannya bisa lebih baik lagi,5,positive
aplikasi nya bagus dan membantu selain itu mudah digunakan user semoga semakin berkembang terus yaa aplikasinya,5,positive
kalau aplikasi gak bisa itu kenapa ya saya sudah ikutin tutorial dari youtube buat buka izin dari aplikasi sama aja gak bisa dibuka,3,neutral
udah x unduh aplikasi wondr tiap diminta buat verifikasi email pasti selalu gagal atau di tolak jadi bingung q pernah pas pertama unduh malah di suruh dateng ke cabang bank terdekat,3,neutral
bagus lancartp kadang kl perbaikan tidak ad info,5,positive
gak jelas aplikasi saran bni ini saya menggunakan transaksi melalui qiris di pemberitahuan nya pembayaran melalui qiris belum hasil tau tau saldo udah berkurang pulsa rb habis buat nelpon call center bni tanggapan nya hari kerja hadeh parah banget,1,negative
padahal tulisan gagal terkirim tapi saldo uangnya tetep ke potong udah ke kalinya uang saya hilang ga tahu kemana hilang sia sia,3,neutral
sangat membantu dalam bertransaksi,4,positive
sering eror dan maintenance setiap jam malam dan gak tentu berapa lama harus di perbaiki lagi sih bank sekelas bni,1,negative
transver jd lebih mudah pakai wondr,5,positive
