content,score,category
Praktis banget bisa bayar ini itu hanya dengan satu aplikasi. Cocok banget buat aku yang males bawa cash karena ribett.,5,positive
"Aplikasi yang ringkas dan keren, tampilan nya modern dan cerah. Maju terus BNI",5,positive
Lebih mudah dalam bertransaksi..sering lho melakukan pembayaran pajak...dan selalu okee,5,positive
"Duh susah2 verifikasi wajah, pas bisa masuk lola apk nya padahal jaringan stabil, enakan apk yg lama dari pada ini",2,negative
Sering gangguan apalagi sedang ujan. Makin parah sering bgt gangguan apalagi di tanggal² orang mau gajian maintenance terus,1,negative
sudah install berulang ulang tetap saja kembali ke sesi berakir dan mulai dari persetujuan syarat .... gitu aja terus,1,negative
Sudah pernah verifikasi tapi download dihp lain verifikasi ulang dari awal.. Gk bisa lgsg login Tlg dong ada fitur yg lgsg bisa login tanpa verifikasi ulang,3,neutral
"Tampilan lebih menarik dan simple, untuk fitur semoga kedepannya lebih lengkap lagi",5,positive
Ribet.... Login ngak bisa...aplikasi apa ini... Verifikasi d foto gagak terus...padahal pencahayaan terang....,1,negative
"Udah keren sih tapi sangat di sayangkan belum ada mobile tunai,, semoga update terbaru ada mobile tunai karna berguna banget kalau mau ngambil ke atm lupa kartu",5,positive
"pd saat saya ingin login masih muncul bacaan eror. lebih baik aplikasi BNI yang lama lebih mudah, makasi.",2,negative
"Aplikasi barunya lucu banget jd nyaman lihatnya, di tambah ngecek uang masuk dan keluarnya juga gampang bgt",5,positive
"Aplikasi ga jelas , cs paksa2 transaksi . Waktu dipake juga malah bingung mau cek saldo . Aplikasi ga guna",1,negative
"Verifikasi wajah sulit padahal udh ditempat terang, sudah tidak pake aksessoris, sudah tidak backlight, tidak keluar frame",5,positive
"Ribet. Buat orangtua jujur ribet bgt. Udh bnr kayak bank lain cuma 1 apk mobile bank aja, jd biar bs bayar macem2 di 1 apk. Ini ada apk lain. Karena orangtua hpnya biasanya terbatas memorynya.",2,negative
Gak sprti mobile banking yg lama..yg aplikasi ini sering maintenance tolong donk klo aplikasi nya msh diujicoba jangan langsung disuruh pake sama nasabah Qt lagi butuh aplikasi nya malah MT Gimana sih,1,negative
aplikasinya sedikit berat.. mudahan admin memperbarui.. dan tampilan nya juga masih kurang di pahami,4,positive
Saya sudah download dan registasi semua langkah langkanya suda saya ikuti dan berhasil tapi pada saat keluar aplikasi kenapa kembali lagi ke pengaturan awal,1,negative
bagus sngat membantu,5,positive
"lebih cepat trx nya, gak ribet. dan pastinya eyecatching bgt tmpilannya. sukakkkk polll. kereeennn si",5,positive
Aplikasi gak berguna... Verifikasi Wajah Gak Berhasil Terus Padahal Cahaya udah cukup perintah udah di laksanain Buka mulut lah kedipin mata lah tetep aja gak berhasil lain kali kalau bikin aplikasi di Coba dulu jangan asal di Upload,1,negative
Aplilasi selalu EROR saat melakukan pembayaran & pembelian.tolong di perbaiki atau kembalikan saja ke BNI Mobile Bangking jauh lebih lancar,1,negative
Maaf saat verifikasi foto KTP kenapa mengulang terus terus an padahal gambar sudah jelas tapi kenapa terus terus an mengulang mohon di perhatikan lagi aplikasinya agar tidak mengulang terus terus an,2,negative
"aplikasinya mudah di gunakan,simpel dan mudah di pahami .semuga BNI selalu menjadi yg terbaik.",5,positive
"Semua pembayaran kurang lengkap sih Pgn ( gas )tidak ada , kalo bisa ditingkatkan lagi yaa ☺️",4,positive
"fix udah pindah bank aja, aplikasi gajelas mau transaksi gabisa, alasannya lagi maintenance, minimal kalo mau maintenance jangan siang bolong, pas lagi banyak yang transaksi!!! #JANGANPAKEBNI",1,negative
"Sangat mudah pengaplikasian, lebih banyak promonya dan lebih aman krn di awal ada verifikasinya lengkap, mantappppp 😍😍😍",5,positive
"App gk jelas. Di update malah dbatasin untk transfer. Mending balik ke app yg lama, nyaman pakai nya Pakai wondr BNI malah BKIN ribet",1,negative
"aplikasi nge bug, msalah log out dan tidak bisa masuk ke akun kembali , malaha di sueuh registrasi ulang , sangat buruk",1,negative
"Aplikasi apaan??? Verifikasi wajah gagal terus. Suruh liat bawah liat atas,, di coba puluhan kali ttp aja gagal. TAIK!!",1,negative
Sering ganguan.... Terkadang kita lagi butu transaksi... Tapi suka tertulis... Tim kami lagi perbaikan....,1,negative
"Di suruh verifikasi email tapi gak ada email yang masuk2 udah di coba beberapa kali sama aja di cek email nya juga sama trs pakai yang lama aja lah ,.🤧",4,positive
"Tiba tiba tidak bisa di akses aplikasinya,katanya ada peningkatan sistem, tapi saya sudah menunggu 4 jam tetap tidak bisa.sedangkan saya memiliki transaksi penting",1,negative
"Menu yang ada di aplikasi bni mobile banking dan bni credit card secara lengkap untuk di masukkan di wondr, contoh menaikkan limit kartu kredit sepertinya belum ada, dan kalau bisa BNI simponi juga ada di wondr, sukses berkah BNI",5,positive
Lama sekali perbaikan aplikasi wondr. Sudah berjam-jam saya tunggu tapi tetap masih tidak dapat digunakan.,1,negative
Utk aplikasi wondr ini utk scan QRIS nya lebih peka. Jd nyaman sekali kalo kita gunakan pd saat kita melakukan pembayaran.,5,positive
Aplikasi sering error...tidak bisa dibuka.. sudah install ulang tetap saja error... Padahal mau terburu² transaksi...,1,negative
sangat membantu setiap proses,5,positive
Udah mencoba ganti slot sim 1 tapi masih tetep aja susah buat masukin nomor yang terdaftar sampai bolak balik beli pulsa...tolong sarannya kak,3,neutral
"Aplikasinya keren,mempermudah transaksi,aksesnya cepat dan simple",5,positive
"Bagus appnya lebih cpt dri app sblmnya, tpi fiturnya masi lengkap app lama.. tolong dong di lengkapi fiturnya salah satunya tarik tunai..",4,positive
"Aplikasi tidak jelas, verifikasi sulit di mengerti, bni yang lama juga terdapat bug. Hadeh!",1,negative
Fitur lengkap.. Tampilan lebih menarik.. Kenyamanan dalam bertransaksi... BNI Wondr BNI,5,positive
"Tampilan aplikasinya keren.. Fresh banget warnanya!! Bayar apa-apa sekarang makin cepet, bener-bener Sat Set.. WONDR is yours",5,positive
"wondr by BNI tampilannya asik, fitur-fiturnya lengkap dan gampang menggunakannya. Aku jadi pakai wondr terus untuk transaksi daripada aplikasi dari bank lain. Makin sukses buat BNI kedepannya.",5,positive
"tampilan sudah keren, respon QRIS sangat cepat, kelengkapan menu transaksi agar bisa disegerakan",5,positive
"wondr by BNI keren banget. Fitur lengkap, tampilan menarik, dan mudah digunakan. ⭐⭐⭐⭐⭐",5,positive
"Sejauh ini aplikasi lancar dan simple,trx qris scan barcode cepet bgt ...waktu trx juga lebih gampang tinggal input pin aja",5,positive
"Aplikasi cacat, masa tidak bisa di buka. Gangguan sistem atau apalah .... Bangkek lah",1,negative
Aplikasinya makin eye catching plus dan lebih simpel. Yok buruan beralih ke wondr,5,positive
kenapa tabungaku ga bisa transaksi lewat wondr bni..cuma bisa cek saldo sama lihat kartu aja..tolong ditingkatkan lagi biar mantap,5,positive
"belum bisa tarik dan setor tunai, aplikasi downgrade, belum lengkap udah launching gimana sih",1,negative
"Kadang2 lag saat app di buka, harus di tutup dan di buka kembali lagi app ny.. semoga kedepannya menjadi lebih baik lagi",4,positive
pelayanannya gak ramah ni bank,1,negative
"Tampilan aplikasinya menarik dan step transaksi jadi lebih cepat, mantap...",5,positive
"Sy heran dgn Manajemen Bank sekelas BNi, mengenis adsense dari download'an aplikasi wondr tapi syngnya aplikasinya sangat tidak siap utk dipergunakan Sy kemaren DENGAN SANGAT TERPAKSA harus mendownload wordr karena tidak bisa beli token listrik pake aplikasi BNi yg lama, begitu sy download, sekarang malah tidak bisa dibuka... kan sompret 😌",1,negative
mempermudah trsnsaksi,5,positive
Proses sangat cepat....mantapppp👍👍👍,5,positive
"Aplikasi Sering Trobel &Sangat Merugikan konsumen, Teruntuk Saat Transaksi selalu muncul Notifikasi optimalin Sistem. Sangat Mengecewakan",1,negative
"Aplikasi belum layak dipakai, sering eror, masih enak BNI mobile, ini wondr sering keluar dan ga bisa dibuka aplikasinya",1,negative
"Tampilan nya mudah dipahami, praktis sat set dlm trx apapun..",5,positive
"Mantap,keren, membantu aktivitas transaksi dengan lengkap, mudah dan cepat serta informatif,sangat memenuhi ekspetasi saya,trims BNI",5,positive
Sesudah di update lama proses login. Ini kenapa wonder ini. Tidak seperti bni banking. Tertulis ada sedikit kendala udah mau seharian gak bisa di buka wonder bni,3,neutral
"Kenapa tiba2 ga bisa dibuka, pesannya tim sedang memperbaiki, sudah di uninstall berkali2. Masih sama blm dieprbaiki",1,negative
"Enak aplikasi yg lama...wonder sering nge-lag,loading lama dan sering tidak bisa dibuka,fitur tidak selengkap yg lama,",1,negative
Sangat membantu dlm transaksi banyak fitur yang mempermudah pengguna seperti top up isi token isi pulsa dll 👍mantap lah Wondr by BNI 🔥Menyala,5,positive
"IKLAN MU MENGGANGGU, SETIAP BARU BUKA APLIKASI BNI MOBILE. HALAMAN APLIKASI BNI MOBILE. PENUH DITUTUPI IKLAN APLIKASI WONDR INI. -SAYA TERPAKSA DOWNLOAD APLIKASI INI KARENA SELALU MENUTUPI HALAMAN APLIKASI BNI MOBILE- SILAHKAN PASANG IKLAN. TAPI JANGAN MALAH MENGGANGGU KENYAMANAN PENGGUNA APLIKASI BNI MOBILE.",1,negative
"Maintenece kok lama bener seharian penuh, tolong perbaiki lagi lah sebelum diluncurkan. Kita sebagai nasabah jadi kecewa kalo begini, di suruh pindah ke wonder tapi system nya belum siap",1,negative
"Masa mau top up saldo ke dana max 2jt,ribet bertele tele bagusan yg BNI mobile sebelumnya no limit transaksi ke e-wallet.ketauan banget nyari ceperen dari nasabah 👎👎",1,negative
"Fitur Quick Access di wondr by BNI itu keren banget!, Jadi bisa bayar-bayar pakai QRIS dengan lebih cepat👍",5,positive
"Sangat kekinian, dan cepat. Mudah dalam aktivasi. Aman banget untuk semua kalangan.",5,positive
"1. Filter periode transaksi nge bug (gabs dibedakan) 2. Gak ada ""sisa saldo"" di masing² transaksi (debit / kredit) 3. Gabs download mutasi rekening per periode",1,negative
wonder BNI lebih cepat,5,positive
Tolong menu tarik tunai tanpa kartu di tambahkan. Itu sangan penting saat dompet ketinggalan. Tolong segera di upgred,2,negative
Pembelian token listrik status gagal saldo kepotong.. hub cs tidak ada respon... Apps mengecewakan..,1,negative
lebih mudah untuk bertransaksi 👍,5,positive
Kurang bagus apkikasinya mending yg lama ini sering gangguan pada saat kita butuh urgent gak bisa apa2 kurang rekom sih,1,negative
Aplikasi ny bad sekali masak setiap mau login apa lagi mau download ulang harus login otp verifikasi KTP dan wajah....sy lebih suka pake e wallet sebenarnya dri pd wonder,1,negative
Logout sndiri skliannya verifikasi susah bngt buat login dengan notif ada kendala masa iyakendala berhari2 bbrpa kali juga login dengan benar masih susah aja masuk,2,negative
"KTP susah kebaca, baru mau daftar aja ribet banget, bisa bisanya katanya yg terbaca bukan ktp, kan konyol wkwkwk",3,neutral
"wondr by BNI, aplikasi mbanking yang baru dan lebih keren, tampilan semakin bagus dan mudah digunakan, smg kedepan fitur nya semakin lengkap👌💯",5,positive
"Apk bapuk sering gangguan mau daftar ajh ribet gangguan terus, verifikasi wajah ajh gangguan astaga harus ulang besok nya besok nya lagi dan besok nya ajh terus sampe plangton berhasil mencuri resep kraby paty tuan crabbb tolong lah apk nya di permudah",1,negative
aplikasi tidak bisa login . masuk ke menu syarat ketentuan terus . aplikasi belum siap sepertinya . sudah dipaksa pindah dari bni mobile .,1,negative
suli verifikasi wajah. tidak rekomend aplikasi nya. sudah sesuai permintaan juga tidak bisa di verifikasi wajah.. sangat sulit,1,negative
masi lebih baik yang sebelumnya. bisa cek tagihan cicilan bisa lihat cicilan rumah dan lainnya. di wonder hanya bisa lihat tabungan sama kartu kredit,1,negative
"Data Transaksi Tidak detail dan kalau mantainance Lbh baik Malam hari bukan siang hari,Terganggu banget gara"" maintanance di siang hari Gak bisa buat transaksi Nasabahnya # Masih lbh baik mobile banking yg lama",1,negative
"Aplikasi wondr sangat memudahkan transaksi perbankan ,fitur2nya lengkap & mudah di gunakan, terimakasih wondr",5,positive
"Aplikasi buruk. Aplikasi gagal lebih baik mobile banking BNi yg model lama, ngak ada kendala. Sedangkan wondr by bni ini gangguan terus dan loading lama",1,negative
"Iiih gimana dong ini, saya kan tadi login di wondr by BNI, tapi saya lupa passwordnya , terus kita masuk pakai nomor itu lagi jadinya, tapi kok fotonya nggak ada yg bener ya",1,negative
Jangan sering gangguan transferan gantung,5,positive
"Verifikasi wajah selalu gagal, sudah mengikuti perintah melihat keatas malah disuruh kedepan setelah kedepan malah keatas. Hadeuh",1,negative
Apk lanjutan aja susah mau mendaftar... Jaringan bagus kondisi bagus... Tapi dah dua kali isi data malah di tolak... BNI mbanking aja kagak ribet...,1,negative
Aplikasi Keren....Kekinian....Mudah dan Sangat Nyaman Untuk Transaksi....Warnanya Segarr.....Secerah Wajahmu Hari Ini Sayang.....,5,positive
Aplikasi yg cepat dan sempurna mantaap utk para nasabah yg butuh aplikasi yg cepat tool yg lengkap,5,positive
"begitu mudah, cepat, dan tampilannya sangat cerah ceria... mantap untuk transformasi app banking dari BNI...layak 5 bintang",5,positive
"Mantaappp menu nya lengkap,mau apapun jadi mudah,bankingnya kaum milenial banget....sukses terus wondr BNI",5,positive
"Di mana-mana aplikasi kok ngribetin pake syarat macem-macem harusnya kan BNI yg ngrekomendasiin, lalu mereka juga yg nyari keuntungan, kenapa ga yg m bangking nya di upgrad Kita yg punya duit di paksa download, Belum lagi uploat ktp, Make poto selfie, Ini sebenarnya sistem apa siih Andai kata boleh milih make bank lain mah dari dulu ga milih ni bang yang katanya punya negara tetapi kalah sama bank yg bukan punya negara, dari satpam nya saja sudah njomplang jauhnya",1,negative
"Terlalu berbelit untuk verifikasinya. Ngga jelas. Udah berkali2 verifikasi wajah tetep ngga bisa. Padahal sdh ikuti panduan yg ada.,, 🥱👎",1,negative
"Bagus, tampilan lebih fresh, penggunaan simple, fitur yang sangat membantu dlm bertransaksi",5,positive
"Sudah 2 hari tidak bisa masuk buat pendaftaran awal, aplikasi m-banking yang sangat menguji kesabaran. Sampai ulasan ini dibuat masih belum bisa masuk.",1,negative
sangat memuaskan,5,positive
"Masih gak sama menu jha sama aplikasi m banking yg dlu , menu tarik tunai tanpa kartu nha belum ada , masih belum lengkap",3,neutral
Satu Aplikasi....Seribu satu kemudahan bertransaksi perbankan.....kamu wajib punya agar satu langkah lebih maju dari yang belum punya.....,5,positive
"Bagus BNI mobile, pakai ini payah ribet, panyak perbaikan, jadi gk bisa di pakai, untuk pembayaran",1,negative
"Aplikasi menarik, utk transaksi cepat... Bisa belanja pake qris sat set",5,positive
"aplikasi nya tidak bagus,saldo saya 100k tiba tiba kurang 20k aneh pas login lagi maff sistem lagi perbaikan",1,negative
"Wow aplikasi wondr BNI sangat keren,dan mudah untuk dipahami,tapi tolong tambahkan fitur yang lainya kak",5,positive
"Aplikasi wonder by BNI sangat simple dan mudah digunakan,fitur fiturnya juga mudah di pahami dan berguna untuk transaksi apapun, wonder by bank BNI is wonderful✨",5,positive
"Transaksi gagal coba beberapa saat lagi ,, itu aja terus yang muncul Aplikasi taeeeeeee..",1,negative
"Wondr by BNI, semakin kekinian, tampilannya menarik/segar dan sedap dipandang, gampang diakses , mudah, aman dan nyaman untuk bertransaksi.",5,positive
Kenapa wonder gabisa dibuka terus ini jaringan udh ok hp udh di refresh download ulang tetep gabisa di buka ini kenapa?!!!!,1,negative
"Aku beli pulsa tapi muncul transaksi gagal coba lagi ,tapi saldoku berkurang pulsa tidak ada masuk ,ini benar-benar aplikasi BNI atau bohongan?",1,negative
"Wondr aplikasi yang sangant membantu, banyak fitur yang berguna, seperti insigh dapat melihat rincian transaksi...",5,positive
"Saya belum menemukan sistem transaksi tanpa menggunakan kartu atm di aplikasi ini, saya jadi kerepotan karena sedang bermasalah dengan kartu atmnya",1,negative
"Aplikasi yang bagus..lebih bagus lagi seandainya bisa kerja sama dengan ewalet ovo.gopay,DLL.dia hanya kerjasama dengan link aja padahal tidak semuanya orang pakai itu..🙏",4,positive
"Sy tdk menyukai apk baru ini, di saat sya sedang membutuhkan untuk melakukan transaksi, apa kh ini tdk bisa di buka 🥵, , gimana si pihak BNI, yg benar dong pelayanannya, Bikin muak aja deh, lagi mau transaksi, malah enggak bisa di bukaa😡😡😡😡",1,negative
Apk jelek udah keluar gak bisa dibuka lagi tolong dong ditingkatkan agar lebih canggih kayak tetangga sebelah gak ribet gitu,1,negative
Kelemahan wonder jam 12 - 01 mlm pasti gangguan... ya begitu lah.. tp semua trx di luar jam itu aman..,3,neutral
sangat membantu dlm setiap transaksi,5,positive
"bagus banget, no lemot",4,positive
ok pembelian cepat,5,positive
cukup membantu,4,positive
"Tolong wonder bni...bikinin notif nominal kecil dong,,yang nominalnya 50 rb... Masa baru ada notif klo nominal di atas 500 rb...",4,positive
